title,singer,image_url,genre
광화문에서 (At Gwanghwamun),규현 (KYUHYUN),https://cdnimg.melon.co.kr/cm/album/images/022/90/324/2290324_500.jpg/melon/resize/120/quality/80/optimize,Ballad
All For You,서인국,https://cdnimg.melon.co.kr/cm/album/images/021/48/020/2148020_500.jpg/melon/resize/120/quality/80/optimize,Ballad
살다가,SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/000/50/578/50578_500.jpg/melon/resize/120/quality/80/optimize,Ballad
금요일에 만나요 (Feat. 장이정 Of HISTORY),아이유,https://cdnimg.melon.co.kr/cm/album/images/022/22/587/2222587_500.jpg/melon/resize/120/quality/80/optimize,Ballad
사랑의 인사,씨야,https://cdnimg.melon.co.kr/cm/album/images/003/52/046/352046_500.jpg/melon/resize/120/quality/80/optimize,Ballad
너의 의미 (Feat. 김창완),아이유,https://cdnimg.melon.co.kr/cm/album/images/022/56/290/2256290_500.jpg/melon/resize/120/quality/80/optimize,Ballad
기다리다,윤하 (YOUNHA),https://cdnimg.melon.co.kr/cm/album/images/003/33/687/333687_500.jpg/melon/resize/120/quality/80/optimize,Ballad
내게 오는 길,성시경,https://cdnimg.melon.co.kr/cm/album/images/000/02/138/2138_500.jpg/melon/resize/120/quality/80/optimize,Ballad
이 소설의 끝을 다시 써보려 해,한동근,https://cdnimg.melon.co.kr/cm/album/images/022/84/064/2284064_500.jpg/melon/resize/120/quality/80/optimize,Ballad
소녀,오혁,https://cdnimg.melon.co.kr/cm/album/images/026/52/150/2652150_500.jpg/melon/resize/120/quality/80/optimize,Ballad
크리스마스니까,성시경,https://cdnimg.melon.co.kr/cm/album/images/021/68/409/2168409_500.jpg/melon/resize/120/quality/80/optimize,Ballad
그녀를 사랑해줘요,하동균,https://cdnimg.melon.co.kr/cm/album/images/003/20/278/320278_500.jpg/melon/resize/120/quality/80/optimize,Ballad
다시 사랑한다 말할까,김동률,https://cdnimg.melon.co.kr/cm/album/images/000/05/504/5504_500.jpg/melon/resize/120/quality/80/optimize,Ballad
걱정말아요 그대,이적,https://cdnimg.melon.co.kr/cm/album/images/026/49/434/2649434_500.jpg/melon/resize/120/quality/80/optimize,Ballad
저녁 하늘,에일리(Ailee),https://cdnimg.melon.co.kr/cm/album/images/021/53/251/2153251_500.jpg/melon/resize/120/quality/80/optimize,Ballad
그랬나봐,김형중,https://cdnimg.melon.co.kr/cm/album/images/000/26/626/26626_500.jpg/melon/resize/120/quality/80/optimize,Ballad
죄와벌,SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/000/50/578/50578_500.jpg/melon/resize/120/quality/80/optimize,Ballad
"묘해, 너와",어쿠스틱 콜라보,https://cdnimg.melon.co.kr/cm/album/images/022/79/896/2279896_500.jpg/melon/resize/120/quality/80/optimize,Ballad
사랑 안해,백지영,https://cdnimg.melon.co.kr/cm/album/images/003/15/848/315848_500.jpg/melon/resize/120/quality/80/optimize,Ballad
오늘 헤어졌어요,윤하 (YOUNHA),https://cdnimg.melon.co.kr/cm/album/images/007/41/853/741853_500.jpg/melon/resize/120/quality/80/optimize,Ballad
소주 한 잔,임창정,https://cdnimg.melon.co.kr/cm/album/images/000/31/482/31482_500.jpg/melon/resize/120/quality/80/optimize,Ballad
못해 (Feat. 美),포맨 (4MEN),https://cdnimg.melon.co.kr/cm/album/images/007/72/051/772051_500.jpg/melon/resize/120/quality/80/optimize,Ballad
안녕이라고 말하지마,다비치,https://cdnimg.melon.co.kr/cm/album/images/020/08/890/2008890_500.jpg/melon/resize/120/quality/80/optimize,Ballad
끝사랑,김범수,https://cdnimg.melon.co.kr/cm/album/images/013/02/654/1302654_500.jpg/melon/resize/120/quality/80/optimize,Ballad
삭제,이승기,https://cdnimg.melon.co.kr/cm/album/images/000/34/984/34984_500.jpg/melon/resize/120/quality/80/optimize,Ballad
나였으면,나윤권,https://cdnimg.melon.co.kr/cm/album/images/000/35/529/35529_500.jpg/melon/resize/120/quality/80/optimize,Ballad
보고 싶다,김범수,https://cdnimg.melon.co.kr/cm/album/images/000/26/260/26260_500.jpg/melon/resize/120/quality/80/optimize,Ballad
넌 감동이었어,성시경,https://cdnimg.melon.co.kr/cm/album/images/000/16/541/16541_500.jpg/melon/resize/120/quality/80/optimize,Ballad
여전히 아름다운지,김연우,https://cdnimg.melon.co.kr/cm/album/images/000/05/422/5422_500.jpg/melon/resize/120/quality/80/optimize,Ballad
두사람,성시경,https://cdnimg.melon.co.kr/cm/album/images/003/01/311/301311_500.jpg/melon/resize/120/quality/80/optimize,Ballad
까만안경 (Feat. Day Light),이루,https://cdnimg.melon.co.kr/cm/album/images/003/28/069/328069_500.jpg/melon/resize/120/quality/80/optimize,Ballad
같은 베개...,테이,https://cdnimg.melon.co.kr/cm/album/images/003/44/501/344501_500.jpg/melon/resize/120/quality/80/optimize,Ballad
화장을 고치고,왁스,https://cdnimg.melon.co.kr/cm/album/images/000/02/835/2835_500.jpg/melon/resize/120/quality/80/optimize,Ballad
또 다시 사랑,임창정,https://cdnimg.melon.co.kr/cm/album/images/026/38/798/2638798_500.jpg/melon/resize/120/quality/80/optimize,Ballad
I Love You,포지션,https://cdnimg.melon.co.kr/cm/album/images/000/05/325/5325_500.jpg/melon/resize/120/quality/80/optimize,Ballad
추억은 사랑을 닮아,박효신,https://cdnimg.melon.co.kr/cm/album/images/003/43/653/343653_500.jpg/melon/resize/120/quality/80/optimize,Ballad
그 남자 그 여자 (Feat. 장혜진),바이브,https://cdnimg.melon.co.kr/cm/album/images/003/14/287/314287_500.jpg/melon/resize/120/quality/80/optimize,Ballad
심장이 없어,에이트,https://cdnimg.melon.co.kr/cm/album/images/005/14/852/514852_500.jpg/melon/resize/120/quality/80/optimize,Ballad
사랑은...향기를 남기고,테이,https://cdnimg.melon.co.kr/cm/album/images/004/70/451/470451_500.jpg/melon/resize/120/quality/80/optimize,Ballad
Love Blossom (러브블러썸),케이윌,https://cdnimg.melon.co.kr/cm/album/images/021/80/379/2180379_500.jpg/melon/resize/120/quality/80/optimize,Ballad
Madeleine Love,CHEEZE (치즈),https://cdnimg.melon.co.kr/cm/album/images/023/18/247/2318247_500.jpg/melon/resize/120/quality/80/optimize,Ballad
One Love,엠씨더맥스 (M.C the MAX),https://cdnimg.melon.co.kr/cm/album/images/000/22/287/22287_500.jpg/melon/resize/120/quality/80/optimize,Ballad
Heaven,김현성,https://cdnimg.melon.co.kr/cm/album/images/000/13/611/13611_500.jpg/melon/resize/120/quality/80/optimize,Ballad
미인 (美人),이기찬,https://cdnimg.melon.co.kr/cm/album/images/003/43/998/343998_500.jpg/melon/resize/120/quality/80/optimize,Ballad
내 사람: Partner For Life,SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/003/16/209/316209_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
벌써 일년,브라운 아이즈,https://cdnimg.melon.co.kr/cm/album/images/000/02/393/2393_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
...사랑했잖아...,린,https://cdnimg.melon.co.kr/cm/album/images/000/34/289/34289_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
바람기억,나얼,https://cdnimg.melon.co.kr/cm/album/images/021/50/856/2150856_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
체념,빅마마,https://cdnimg.melon.co.kr/cm/album/images/000/27/516/27516_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
친구라도 될 걸 그랬어,거미 (GUMMY),https://cdnimg.melon.co.kr/cm/album/images/000/26/396/26396_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
썸 (Feat. 릴보이 Of 긱스),소유 (SOYOU),https://cdnimg.melon.co.kr/cm/album/images/022/30/890/2230890_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
귀로,나얼,https://cdnimg.melon.co.kr/cm/album/images/000/47/037/47037_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
정말 사랑했을까,브라운 아이드 소울,https://cdnimg.melon.co.kr/cm/album/images/000/32/695/32695_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Must Have Love,SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/003/31/377/331377_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
우주를 건너,백예린 (Yerin Baek),https://cdnimg.melon.co.kr/cm/album/images/026/53/573/2653573_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
"눈, 코, 입",태양,https://cdnimg.melon.co.kr/cm/album/images/022/59/140/2259140_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
연,빅마마,https://cdnimg.melon.co.kr/cm/album/images/003/28/509/328509_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
No Make Up,Zion.T,https://cdnimg.melon.co.kr/cm/album/images/026/44/221/2644221_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
아리랑,SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/003/49/217/349217_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
날 그만 잊어요,거미 (GUMMY),https://cdnimg.melon.co.kr/cm/album/images/000/35/501/35501_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
점점,브라운 아이즈,https://cdnimg.melon.co.kr/cm2/album/images/000/23/956/23956_20221103153909_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Oasis (Feat. ZICO),Crush,https://cdnimg.melon.co.kr/cm/album/images/023/27/886/2327886_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
가끔,Crush,https://cdnimg.melon.co.kr/cm/album/images/022/59/487/2259487_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
양화대교,Zion.T,https://cdnimg.melon.co.kr/cm/album/images/022/82/942/2282942_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
꺼내 먹어요,Zion.T,https://cdnimg.melon.co.kr/cm/album/images/023/19/240/2319240_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
갖고놀래 (Feat. 다이나믹 듀오),범키,https://cdnimg.melon.co.kr/cm/album/images/021/96/906/2196906_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
한여름날의 꿈 (Duet With 옥주현),SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/003/49/217/349217_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
듣는편지,40,https://cdnimg.melon.co.kr/cm/album/images/021/73/468/2173468_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
With Me,휘성 (Realslow),https://cdnimg.melon.co.kr/cm/album/images/000/32/544/32544_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
해줄 수 없는 일,박효신,https://cdnimg.melon.co.kr/cm/album/images/000/03/982/3982_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
고백,포맨 (4MEN),https://cdnimg.melon.co.kr/cm/album/images/003/15/135/315135_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Touch Love,윤미래,https://cdnimg.melon.co.kr/cm/album/images/022/03/929/2203929_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
사랑..그 놈,바비 킴,https://cdnimg.melon.co.kr/cm/album/images/004/65/354/465354_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Rose,이하이,https://cdnimg.melon.co.kr/cm/album/images/021/77/337/2177337_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
그대 돌아오면..,거미 (GUMMY),https://cdnimg.melon.co.kr/cm/album/images/000/26/396/26396_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
시간이 흐른 뒤 (As Time Goes By),윤미래,https://cdnimg.melon.co.kr/cm/album/images/000/03/279/3279_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
사진을 보다가,바이브,https://cdnimg.melon.co.kr/cm/album/images/000/33/244/33244_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
청혼,노을,https://cdnimg.melon.co.kr/cm/album/images/000/34/746/34746_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
천생연분,솔리드,https://cdnimg.melon.co.kr/cm/album/images/000/05/402/5402_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
미워요,정인,https://cdnimg.melon.co.kr/cm/album/images/008/24/554/824554_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
그냥 (Just),Zion.T,https://cdnimg.melon.co.kr/cm/album/images/023/02/415/2302415_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
기억상실,거미 (GUMMY),https://cdnimg.melon.co.kr/cm/album/images/000/35/501/35501_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
장마,정인,https://cdnimg.melon.co.kr/cm/album/images/012/34/952/1234952_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
그날에 우리,어반자카파,https://cdnimg.melon.co.kr/cm/album/images/012/77/868/1277868_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
그런 일은,박화요비,https://cdnimg.melon.co.kr/cm/album/images/000/00/111/111_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
아마도 그건,Crush,https://cdnimg.melon.co.kr/cm/album/images/026/48/529/2648529_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Happiness,가비엔제이,https://cdnimg.melon.co.kr/cm/album/images/003/09/078/309078_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Sea Of Love,플라이 투 더 스카이,https://cdnimg.melon.co.kr/cm/album/images/000/16/406/16406_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Missing You,플라이 투 더 스카이,https://cdnimg.melon.co.kr/cm/album/images/000/32/015/32015_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
너를 너를 너를,플라이 투 더 스카이,https://cdnimg.melon.co.kr/cm/album/images/022/55/589/2255589_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Insomnia (불면증),휘성 (Realslow),https://cdnimg.melon.co.kr/cm/album/images/005/01/551/501551_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
어제처럼,제이,https://cdnimg.melon.co.kr/cm/album/images/000/00/104/104_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
결혼까지 생각했어,휘성 (Realslow),https://cdnimg.melon.co.kr/cm/album/images/010/00/465/1000465_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
My Story,브라운 아이드 소울,https://cdnimg.melon.co.kr/cm/album/images/003/60/077/360077_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
내 사람: Partner For Life,SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/003/16/209/316209_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
벌써 일년,브라운 아이즈,https://cdnimg.melon.co.kr/cm/album/images/000/02/393/2393_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
...사랑했잖아...,린,https://cdnimg.melon.co.kr/cm/album/images/000/34/289/34289_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
바람기억,나얼,https://cdnimg.melon.co.kr/cm/album/images/021/50/856/2150856_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
체념,빅마마,https://cdnimg.melon.co.kr/cm/album/images/000/27/516/27516_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
친구라도 될 걸 그랬어,거미 (GUMMY),https://cdnimg.melon.co.kr/cm/album/images/000/26/396/26396_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
썸 (Feat. 릴보이 Of 긱스),소유 (SOYOU),https://cdnimg.melon.co.kr/cm/album/images/022/30/890/2230890_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
귀로,나얼,https://cdnimg.melon.co.kr/cm/album/images/000/47/037/47037_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
정말 사랑했을까,브라운 아이드 소울,https://cdnimg.melon.co.kr/cm/album/images/000/32/695/32695_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Must Have Love,SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/003/31/377/331377_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
우주를 건너,백예린 (Yerin Baek),https://cdnimg.melon.co.kr/cm/album/images/026/53/573/2653573_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
"눈, 코, 입",태양,https://cdnimg.melon.co.kr/cm/album/images/022/59/140/2259140_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
연,빅마마,https://cdnimg.melon.co.kr/cm/album/images/003/28/509/328509_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
No Make Up,Zion.T,https://cdnimg.melon.co.kr/cm/album/images/026/44/221/2644221_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
아리랑,SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/003/49/217/349217_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
날 그만 잊어요,거미 (GUMMY),https://cdnimg.melon.co.kr/cm/album/images/000/35/501/35501_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
점점,브라운 아이즈,https://cdnimg.melon.co.kr/cm2/album/images/000/23/956/23956_20221103153909_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Oasis (Feat. ZICO),Crush,https://cdnimg.melon.co.kr/cm/album/images/023/27/886/2327886_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
가끔,Crush,https://cdnimg.melon.co.kr/cm/album/images/022/59/487/2259487_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
양화대교,Zion.T,https://cdnimg.melon.co.kr/cm/album/images/022/82/942/2282942_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
꺼내 먹어요,Zion.T,https://cdnimg.melon.co.kr/cm/album/images/023/19/240/2319240_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
갖고놀래 (Feat. 다이나믹 듀오),범키,https://cdnimg.melon.co.kr/cm/album/images/021/96/906/2196906_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
한여름날의 꿈 (Duet With 옥주현),SG 워너비,https://cdnimg.melon.co.kr/cm/album/images/003/49/217/349217_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
듣는편지,40,https://cdnimg.melon.co.kr/cm/album/images/021/73/468/2173468_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
With Me,휘성 (Realslow),https://cdnimg.melon.co.kr/cm/album/images/000/32/544/32544_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
해줄 수 없는 일,박효신,https://cdnimg.melon.co.kr/cm/album/images/000/03/982/3982_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
고백,포맨 (4MEN),https://cdnimg.melon.co.kr/cm/album/images/003/15/135/315135_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Touch Love,윤미래,https://cdnimg.melon.co.kr/cm/album/images/022/03/929/2203929_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
사랑..그 놈,바비 킴,https://cdnimg.melon.co.kr/cm/album/images/004/65/354/465354_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Rose,이하이,https://cdnimg.melon.co.kr/cm/album/images/021/77/337/2177337_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
그대 돌아오면..,거미 (GUMMY),https://cdnimg.melon.co.kr/cm/album/images/000/26/396/26396_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
시간이 흐른 뒤 (As Time Goes By),윤미래,https://cdnimg.melon.co.kr/cm/album/images/000/03/279/3279_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
사진을 보다가,바이브,https://cdnimg.melon.co.kr/cm/album/images/000/33/244/33244_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
청혼,노을,https://cdnimg.melon.co.kr/cm/album/images/000/34/746/34746_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
천생연분,솔리드,https://cdnimg.melon.co.kr/cm/album/images/000/05/402/5402_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
미워요,정인,https://cdnimg.melon.co.kr/cm/album/images/008/24/554/824554_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
그냥 (Just),Zion.T,https://cdnimg.melon.co.kr/cm/album/images/023/02/415/2302415_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
기억상실,거미 (GUMMY),https://cdnimg.melon.co.kr/cm/album/images/000/35/501/35501_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
장마,정인,https://cdnimg.melon.co.kr/cm/album/images/012/34/952/1234952_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
그날에 우리,어반자카파,https://cdnimg.melon.co.kr/cm/album/images/012/77/868/1277868_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
그런 일은,박화요비,https://cdnimg.melon.co.kr/cm/album/images/000/00/111/111_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
아마도 그건,Crush,https://cdnimg.melon.co.kr/cm/album/images/026/48/529/2648529_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Happiness,가비엔제이,https://cdnimg.melon.co.kr/cm/album/images/003/09/078/309078_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Sea Of Love,플라이 투 더 스카이,https://cdnimg.melon.co.kr/cm/album/images/000/16/406/16406_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Missing You,플라이 투 더 스카이,https://cdnimg.melon.co.kr/cm/album/images/000/32/015/32015_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
너를 너를 너를,플라이 투 더 스카이,https://cdnimg.melon.co.kr/cm/album/images/022/55/589/2255589_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
Insomnia (불면증),휘성 (Realslow),https://cdnimg.melon.co.kr/cm/album/images/005/01/551/501551_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
어제처럼,제이,https://cdnimg.melon.co.kr/cm/album/images/000/00/104/104_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
결혼까지 생각했어,휘성 (Realslow),https://cdnimg.melon.co.kr/cm/album/images/010/00/465/1000465_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
My Story,브라운 아이드 소울,https://cdnimg.melon.co.kr/cm/album/images/003/60/077/360077_500.jpg/melon/resize/120/quality/80/optimize,R&B/Soul
